"","X","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"452",26,1.95424723326564,26,204.285781481734,0.00956624205116488,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"453",27,1.93137084989848,27,204.285781481734,0.00945425979179646,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"454",28,1.93137084989847,28,204.285781481734,0.00945425979179645,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"455",29,1.85326599154823,29,204.285781481734,0.00907192844311556,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"456",30,1.84379028329949,30,204.285781481734,0.00902554387253992,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"457",31,1.82091389993232,31,204.285781481734,0.00891356161317148,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"458",32,1.82091389993232,32,204.285781481734,0.00891356161317146,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"459",33,1.79803751656515,33,204.285781481734,0.00880157935380304,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"460",34,1.76568542494924,34,204.285781481734,0.00864321252385899,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"461",35,1.74280904158206,35,204.285781481734,0.00853123026449051,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"462",36,1.71993265821489,36,204.285781481734,0.00841924800512205,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"463",37,1.6323520916159,37,204.285781481734,0.0079905320858655,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"464",38,1.58659932488155,38,204.285781481734,0.00776656756712857,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"465",39,1.49901875828257,39,204.285781481734,0.00733785164787205,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"466",40,1.49901875828257,40,204.285781481734,0.00733785164787202,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"467",41,1.23235209161592,41,204.285781481734,0.00603249077188522,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"468",42,1.02091389993231,42,204.285781481734,0.00499747898521068,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"469",43,0.965685424949235,43,204.285781481734,0.00472712989589822,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"470",44,0.910456949966155,44,204.285781481734,0.00445678080658571,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A",1
"471",45,23.966974490533,1,84.810707003714,0.282593735358007,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"472",46,20.1326599154823,2,84.810707003714,0.237383469926746,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"473",47,18.2431168654483,3,84.810707003714,0.215103935693514,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"474",48,10.5673111994585,4,84.810707003714,0.124598786789925,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"475",49,5.17319864976312,5,84.810707003714,0.0609969994653691,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"476",50,3.61895141649746,6,84.810707003714,0.0426709261642988,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"477",51,3.10849446653128,7,84.810707003714,0.0366521466021401,FALSE,FALSE,"plated_03-20-23","E254A_001","E254A",1
"478",52,23.7705627484771,1,40.3986531642977,0.588399881842703,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"479",53,7.27025492461082,2,40.3986531642977,0.17996280457775,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"480",54,3.18659932488155,3,40.3986531642977,0.0788788505379606,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"481",55,2.44182779986463,4,40.3986531642977,0.0604432972043384,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"482",56,1.87614237491539,5,40.3986531642977,0.0464407159140997,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"483",57,1.85326599154823,6,40.3986531642977,0.0458744499231486,FALSE,FALSE,"plated_03-20-23","E254A_002","E254A",1
"484",58,43.26173157,1,111.195007126,0.389061817505693,FALSE,TRUE,"plated_03-20-23","E254A_004","E254A",1
"485",59,27.06599325,2,111.195007126,0.243410148976656,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"486",60,17.10619527,3,111.195007126,0.153839598666658,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"487",61,11.86436747,4,111.195007126,0.106698742836142,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"488",62,2.285618083,5,111.195007126,0.0205550423717323,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"489",63,2.175161133,6,111.195007126,0.0195616798741263,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"490",64,2.142809042,7,111.195007126,0.019270730740382,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"491",65,2.097056275,8,111.195007126,0.0188592665192578,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"492",66,1.719932658,9,111.195007126,0.0154677148053156,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"493",67,1.476142375,10,111.195007126,0.0132752577040381,FALSE,FALSE,"plated_03-20-23","E254A_004","E254A",1
"494",68,83.0986242792383,1,162.513592958748,0.511333376896861,TRUE,TRUE,"plated_03-20-23","E254A_005","E254A",1
"495",69,17.3483597829611,2,162.513592958748,0.106750207580266,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"496",70,13.4927945990524,3,162.513592958748,0.0830256371384112,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"497",71,11.6245021578765,4,162.513592958748,0.0715294145322801,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"498",72,4.1846368414467,5,162.513592958748,0.0257494574162109,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"499",73,3.86274169979697,6,162.513592958748,0.0237687299226563,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"500",74,3.16372294151438,7,162.513592958748,0.0194674358243834,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"501",75,3.14084655814721,8,162.513592958748,0.0193266698555147,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"502",76,2.81895141649746,9,162.513592958748,0.01734594236196,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"503",77,2.63038960818105,10,162.513592958748,0.0161856590596009,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"504",78,2.5522847498308,11,162.513592958748,0.0157050539795688,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"505",79,2.28561808316412,12,162.513592958748,0.0140641655971775,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"506",80,2.0970562748477,13,162.513592958748,0.0129038822948184,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"507",81,1.97712361663282,14,162.513592958748,0.0121658968990655,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"508",82,1.93137084989847,15,162.513592958748,0.0118843649613281,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"509",83,1.85326599154822,16,162.513592958748,0.0114037598812959,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"510",84,1.74280904158206,17,162.513592958748,0.010724081658969,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"511",85,1.36568542494924,18,162.513592958748,0.00840351505425093,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"512",86,1.34280904158205,19,162.513592958748,0.00826274908538211,FALSE,FALSE,"plated_03-20-23","E254A_005","E254A",1
"513",87,9.36176045807952,1,15.9006445327919,0.588766099309546,FALSE,FALSE,"plated_03-20-23","E254A_006","E254A",1
"514",88,6.53888407471235,2,15.9006445327919,0.411233900690454,FALSE,FALSE,"plated_03-20-23","E254A_006","E254A",1
"515",89,64.4,1,223.462151620683,0.288191980310456,TRUE,TRUE,"plated_03-20-23","E254A_007","E254A",1
"516",90,43.210428064907,2,223.462151620683,0.193367994318138,FALSE,TRUE,"plated_03-20-23","E254A_007","E254A",1
"517",91,23.5764501987817,3,223.462151620683,0.10550533961922,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"518",92,22.8,4,223.462151620683,0.102030701103702,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"519",93,14.1333333333333,5,223.462151620683,0.0632471012689614,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"520",94,9.2,6,223.462151620683,0.0411702829014937,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"521",95,9.2,7,223.462151620683,0.0411702829014937,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"522",96,8.30207470723099,8,223.462151620683,0.0371520396050039,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"523",97,7.86666666666667,9,223.462151620683,0.0352035752346106,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"524",98,7.86666666666666,10,223.462151620683,0.0352035752346106,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"525",99,7,11,223.462151620683,0.0313252152511365,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"526",100,1.90849446653131,12,223.462151620683,0.00854057142424234,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"527",101,1.63235209161591,13,223.462151620683,0.00730482580507304,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"528",102,1.36568542494923,14,223.462151620683,0.00611148427169635,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"529",103,1,15,223.462151620683,0.00447503075016236,FALSE,FALSE,"plated_03-20-23","E254A_007","E254A",1
"530",104,25.0754689570642,1,99.5940547795769,0.251776765315577,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"531",105,24.4127272572673,2,99.5940547795769,0.245122334975696,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"532",106,21.1787493911421,3,99.5940547795769,0.212650739424309,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"533",107,9.95032226639594,4,99.5940547795769,0.0999087976528132,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"534",108,9.55979797464467,5,99.5940547795769,0.0959876369709273,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"535",109,9.4169889330626,6,99.5940547795769,0.0945537256606775,FALSE,FALSE,"plated_03-20-23","E254A_008","E254A",1
"536",110,41.4179412897208,1,168.56652224137,0.245706803100644,FALSE,TRUE,"plated_03-20-23","E254A_009","E254A",1
"537",111,24.722847498308,2,168.56652224137,0.146665228478211,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"538",112,24.5784126822165,3,168.56652224137,0.145808386833909,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"539",113,13.7215584327242,4,168.56652224137,0.0814014446657224,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"540",114,12.7937758407699,5,168.56652224137,0.075897489434174,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"541",115,9.10456949966159,6,168.56652224137,0.0540117300790293,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"542",116,7.48169311629439,7,168.56652224137,0.0443842170842284,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"543",117,6.89313130797799,8,168.56652224137,0.0408926471064504,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"544",118,6.14835978296107,9,168.56652224137,0.0364743823459633,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"545",119,5.88561808316413,10,168.56652224137,0.0349156997777798,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"546",120,5.54084655814722,11,168.56652224137,0.0328703854387722,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"547",121,5.39411254969543,12,168.56652224137,0.0319999041207696,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"548",122,4.88365559972927,13,168.56652224137,0.0289716815343462,FALSE,FALSE,"plated_03-20-23","E254A_009","E254A",1
"549",123,102.35088014401,1,117.531255309662,0.870839674726051,TRUE,TRUE,"plated_03-20-23","E254A_010","E254A",1
"550",124,15.1803751656514,2,117.531255309662,0.129160325273949,FALSE,FALSE,"plated_03-20-23","E254A_010","E254A",1
"551",125,19.70815776,1,49.27154399,0.399990667310931,FALSE,FALSE,"plated_03-20-23","E254A_011","E254A",1
"552",126,16.27221741,2,49.27154399,0.330255885898411,FALSE,FALSE,"plated_03-20-23","E254A_011","E254A",1
"553",127,11.89116882,3,49.27154399,0.241339480297459,FALSE,FALSE,"plated_03-20-23","E254A_011","E254A",1
"554",128,1,4,49.27154399,0.0202956903522844,FALSE,FALSE,"plated_03-20-23","E254A_011","E254A",1
"555",129,0.4,5,49.27154399,0.00811827614091377,FALSE,FALSE,"plated_03-20-23","E254A_011","E254A",1
"556",130,27.4068398069628,1,60.782953296819,0.450896811037267,FALSE,FALSE,"plated_03-20-23","E254A_012","E254A",1
"557",131,11.0225396744416,2,60.782953296819,0.181342614608008,FALSE,FALSE,"plated_03-20-23","E254A_012","E254A",1
"558",132,9.74443481609137,3,60.782953296819,0.160315257610251,FALSE,FALSE,"plated_03-20-23","E254A_012","E254A",1
"559",133,8.40162577450931,4,60.782953296819,0.138223388611639,FALSE,FALSE,"plated_03-20-23","E254A_012","E254A",1
"560",134,4.20751322481387,5,60.782953296819,0.069221928132835,FALSE,FALSE,"plated_03-20-23","E254A_012","E254A",1
"561",135,41.0548917660575,1,72.78362671467,0.564067684164777,FALSE,TRUE,"plated_03-20-23","E254A_013","E254A",1
"562",136,30.0088022903976,2,72.78362671467,0.412301552491188,FALSE,FALSE,"plated_03-20-23","E254A_013","E254A",1
"563",137,1.71993265821489,3,72.78362671467,0.0236307633440341,FALSE,FALSE,"plated_03-20-23","E254A_013","E254A",1
"564",138,48.1333333333333,1,196.425516569617,0.245046235203734,FALSE,TRUE,"plated_03-20-23","E254A_014","E254A",1
"565",139,31.5741510064213,2,196.425516569617,0.160743632282778,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"566",140,23.6,3,196.425516569617,0.120147323077731,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"567",141,22.690495406692,4,196.425516569617,0.115517045865322,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"568",142,20.3267724651776,5,196.425516569617,0.103483360105984,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"569",143,13.2529292826227,6,196.425516569617,0.0674705074680334,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"570",144,12.0333333333333,7,196.425516569617,0.0612615588009335,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"571",145,10,8,196.425516569617,0.0509098826600555,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"572",146,9.81450174203685,9,196.425516569617,0.0499655132054007,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"573",147,4,10,196.425516569617,0.0203639530640222,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"574",148,1,11,196.425516569617,0.00509098826600555,FALSE,FALSE,"plated_03-20-23","E254A_014","E254A",1
"575",149,79.6162577450931,1,103.701539119332,0.767744224639491,TRUE,TRUE,"plated_03-20-23","E254A_015","E254A",1
"576",150,11.4588167329272,2,103.701539119332,0.110498039182826,FALSE,FALSE,"plated_03-20-23","E254A_015","E254A",1
"577",151,6.50653198309644,3,103.701539119332,0.0627428680263775,FALSE,FALSE,"plated_03-20-23","E254A_015","E254A",1
"578",152,6.11993265821488,4,103.701539119332,0.0590148681513062,FALSE,FALSE,"plated_03-20-23","E254A_015","E254A",1
"579",1,53.8692447978342,1,74.2322943214975,0.725684761466868,FALSE,TRUE,"plated_03-20-23","WT_000","WT",1
"580",2,11.7957383242047,2,74.2322943214975,0.158903054688271,FALSE,FALSE,"plated_03-20-23","WT_000","WT",1
"581",3,8.56731119945854,3,74.2322943214975,0.115412183844862,FALSE,FALSE,"plated_03-20-23","WT_000","WT",1
"582",4,41.40616639,1,70.75222698,0.585227746989569,FALSE,TRUE,"plated_03-20-23","WT_001","WT",1
"583",5,15.39966329,2,70.75222698,0.217656234260345,FALSE,FALSE,"plated_03-20-23","WT_001","WT",1
"584",6,13.9463973,3,70.75222698,0.197116018750086,FALSE,FALSE,"plated_03-20-23","WT_001","WT",1
"585",7,37.81794129,1,226.439018596,0.167011593339718,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"586",8,33.65848002,2,226.439018596,0.148642580367528,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"587",9,25.58200094,3,226.439018596,0.112975233237704,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"588",10,21.77448772,4,226.439018596,0.0961604932533683,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"589",11,19.80683981,5,226.439018596,0.0874709665004257,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"590",12,17.96697449,6,226.439018596,0.0793457532248701,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"591",13,5.260779216,7,226.439018596,0.0232326533148688,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"592",14,4.0418278,8,226.439018596,0.0178495200388198,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"593",15,3.917970175,9,226.439018596,0.0173025399919712,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"594",16,3.485618083,10,226.439018596,0.0153931866716789,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"595",17,3.4627417,11,226.439018596,0.0152921599884604,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"596",18,3.453265992,12,226.439018596,0.0152503133665366,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"597",19,3.264704183,13,226.439018596,0.0144175867005708,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"598",20,3.085618083,14,226.439018596,0.0136267066609452,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"599",21,3.053265992,15,226.439018596,0.0134838333558028,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"600",22,2.708494467,16,226.439018596,0.0119612533378461,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"601",23,2.607513225,17,226.439018596,0.0115152999742159,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"602",24,2.2209139,18,226.439018596,0.00980800002477679,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"603",25,2.175161133,19,226.439018596,0.00960594665392364,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"604",26,2.142809042,20,226.439018596,0.0094630733487813,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"605",27,2.087580567,21,226.439018596,0.00921917335600428,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"606",28,2.064704183,22,226.439018596,0.0091181466683696,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"607",29,2.0418278,23,226.439018596,0.00901711998515113,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"608",30,2.009475708,24,226.439018596,0.00887424667559258,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"609",31,1.908494467,25,226.439018596,0.00842829331637862,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"610",32,1.798037517,26,226.439018596,0.00794049333082458,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"611",33,1.586599325,27,226.439018596,0.00700673998164037,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"612",34,1.4209139,28,226.439018596,0.00627504000330931,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"613",35,1.342809042,29,226.439018596,0.00593011332731381,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"614",36,1.287580567,30,226.439018596,0.00568621333453679,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"615",37,1.232352092,31,226.439018596,0.00544231334175977,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"616",38,1.209475708,32,226.439018596,0.0053412866541251,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"617",39,1.177123617,33,226.439018596,0.00519841334898275,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"618",40,1.154247233,34,226.439018596,0.00509738666134808,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"619",41,1.0209139,35,226.439018596,0.00450855999257556,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"620",42,0.832352092,36,226.439018596,0.00367583333102603,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"621",43,0.777123617,37,226.439018596,0.00343193333824901,FALSE,FALSE,"plated_03-20-23","WT_002","WT",1
"622",44,28.73624817,1,162.334506858,0.177018729573846,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"623",45,27.42579122,2,162.334506858,0.168946157849177,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"624",46,22.58233765,3,162.334506858,0.139109903908191,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"625",47,20.16501201,4,162.334506858,0.124218888517887,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"626",48,17.04541606,5,162.334506858,0.10500180392891,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"627",49,13.3254834,6,162.334506858,0.082086573322678,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"628",50,8.493131308,7,162.334506858,0.0523187058154509,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"629",51,6.580711875,8,162.334506858,0.0405379731171783,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"630",52,3.251303508,9,162.334506858,0.0200284189167743,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"631",53,2.8418278,10,162.334506858,0.0175059995253249,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"632",54,2.676142375,11,162.334506858,0.0164853574683349,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"633",55,2.55228475,12,162.334506858,0.0157223796677596,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"634",56,2.529408366,13,162.334506858,0.0155814584031266,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"635",57,1.719932658,14,162.334506858,0.0105949911161186,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"636",58,1.043790283,15,162.334506858,0.0064298731255767,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"637",59,0.699018758,16,162.334506858,0.00430603924901474,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"638",60,0.666666667,17,162.334506858,0.00410674649465106,FALSE,FALSE,"plated_03-20-23","WT_003","WT",1
"639",61,54.16988933,1,171.53775841,0.315789886915312,FALSE,TRUE,"plated_03-20-23","WT_004","WT",1
"640",62,12.61861471,2,171.53775841,0.0735617325710861,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"641",63,11.06829244,3,171.53775841,0.0645239423820917,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"642",64,10.06632996,4,171.53775841,0.0586828815609215,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"643",65,8.824502158,5,171.53775841,0.0514434969874572,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"644",66,6.180711875,6,171.53775841,0.0360312034638298,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"645",67,6.093131308,7,171.53775841,0.0355206420118685,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"646",68,5.39411255,8,171.53775841,0.0314456280646229,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"647",69,4.639865316,9,171.53775841,0.0270486530721129,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"648",70,4.538884075,10,171.53775841,0.0264599707788615,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"649",71,4.474179891,11,171.53775841,0.0260827699538084,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"650",72,3.784636841,12,171.53775841,0.0220629957863514,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"651",73,3.761760458,13,171.53775841,0.0219296351594431,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"652",74,3.674179891,14,171.53775841,0.0214190737074818,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"653",75,3.618951416,15,171.53775841,0.021097112668047,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"654",76,3.297056275,16,171.53775841,0.0192205862170564,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"655",77,2.975161133,17,171.53775841,0.0173440597602362,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"656",78,2.95228475,18,171.53775841,0.0172106991333279,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"657",79,2.708494467,19,171.53775841,0.0157894943486804,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"658",80,2.676142375,20,171.53775841,0.0156008939361539,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"659",81,2.6209139,21,171.53775841,0.0152789328967191,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"660",82,2.276142375,22,171.53775841,0.0132690458129906,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"661",83,2.097056275,23,171.53775841,0.0122250418475665,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"662",84,2.009475708,24,171.53775841,0.0117144803956052,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"663",85,1.664704183,25,171.53775841,0.00970459331187666,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"664",86,1.287580567,26,171.53775841,0.00750610582145126,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"665",87,1.099018758,27,171.53775841,0.00640686207040893,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"666",88,0.965685425,28,171.53775841,0.00562957936463104,FALSE,FALSE,"plated_03-20-23","WT_004","WT",1
"667",89,49.27675802,1,98.168542493,0.501960778561154,FALSE,TRUE,"plated_03-20-23","WT_005","WT",1
"668",90,21.05259257,2,98.168542493,0.214453551365512,FALSE,FALSE,"plated_03-20-23","WT_005","WT",1
"669",91,13.52907166,3,98.168542493,0.137814734908229,FALSE,FALSE,"plated_03-20-23","WT_005","WT",1
"670",92,12.64541606,4,98.168542493,0.128813321853095,FALSE,FALSE,"plated_03-20-23","WT_005","WT",1
"671",93,1.664704183,5,98.168542493,0.0169576133120109,FALSE,FALSE,"plated_03-20-23","WT_005","WT",1
"672",94,58.5904665216329,1,108.838460710609,0.538325019842197,FALSE,TRUE,"plated_03-20-23","WT_006","WT",1
"673",95,17.8012890655837,2,108.838460710609,0.163556971950528,FALSE,FALSE,"plated_03-20-23","WT_006","WT",1
"674",96,14.8947570824873,3,108.838460710609,0.136851963774929,FALSE,FALSE,"plated_03-20-23","WT_006","WT",1
"675",97,13.9653487160237,4,108.838460710609,0.128312626114368,FALSE,FALSE,"plated_03-20-23","WT_006","WT",1
"676",98,3.58659932488156,5,108.838460710609,0.0329534183179784,FALSE,FALSE,"plated_03-20-23","WT_006","WT",1
"677",99,24.6297161903299,1,154.229600650093,0.159695130419279,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"678",100,20.6509667991878,2,154.229600650093,0.133897557356966,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"679",101,18.766974490533,3,154.229600650093,0.121682053324578,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"680",102,18.5003078238663,4,154.229600650093,0.119953029417736,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"681",103,15.9156709824196,5,154.229600650093,0.103194658582616,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"682",104,10.5310341409729,6,154.229600650093,0.0682815367256582,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
